ID;Nom;Sigle;Minitel;Email;Web;Description;Info;Horaires;BP;CP;Telephone1;Telephone2;Fax;CommuneID;CommuneNom;QuarNum;QuarNom;AdreNumero;AdreExtension;AdreImmeuble;AdreRue1;AdreRue2;Longitude;Latitude;OrgaDescription;DomaineLibelle1;DomaineDescription1;DomaineLibelle2;DomaineDescription2;DomaineLibelle3;DomaineDescription3;DomaineLibelle4;DomaineDescription4;Accessibilité 1;Accessibilité 2;Accessibilité 3;Accessibilité 4;Geo
2310;Médiathèque de Pacé;;;contact@mediatheque-pace.fr;www.mediatheque-pace.fr;. Marmothèque (lecture et éveil musical pour les tout-petits) ~~~. accueil des classes (rencontres avec auteurs et illustrateurs), spectacles. ~~~. Amis de la lecture (lecture plaisir, pour les enfants du primaire) ~~~. Prix Ados (prix littéraire décerné par les adolescents, qui rencontrent chaque année un auteur) ~~~. animations thématiques~~~. projections de films~~~. ateliers de l'Espace Multimédia (initiations et découverte de services Internet et de logiciels libres et / ou gratuits).~~~Accès, recherche documentaire informatisée et consultation sur place des documents : libre et ouvert à tous.~~~Abonnement gratuit jusqu'à 18 ans.~~~12€ pour un adulte pacéen (22€ pour un adulte non pacéen)  pour 10 documents (livres, revues, CD, DVD) pour 3 semaines (abonnement gratuit pour les pacéens âgés de 18 à 25 ans).~~~;;Mardi et vendredi,  15h à 19h. Mercredi,  10h à 12h30 et 14h à 18h30. Jeudi, 15h à 18h30. Samedi, 10h à 12h30 et de 14h à 17h.~~~;;35740;02 99 85 51 10;;;8;Pacé;;;;;;Chemin de la Métairie;;-1.7731809577;48.1468038836;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.1468038836, -1.7731809577
2812;Bibliothèque municipale de Romillé;;;bibliotheque@romille.fr;www.romille.fr;Livres, revues et CD. Un poste internet public. Cotisation : 5€.;Bâtiment L'encrier.~~~;Mardi, 16h30 à 18h. Mercredi, 10h30 à 12h30 et 15h à 18h30. Vendredi, 16h à 18h. Samedi, 10h30 à 12h. Dimanche, 10h30 à 11h45.~~~;;35850;02 99 23 25 43;;;50;Romillé;;;9;;;Rue des Trois Evêchés;;-1.8897846185;48.2161315282;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.2161315282, -1.8897846185
2314;Bibliothèque municipale Le Chat'pitre;;;accueil.mairie@saint-armel-35.fr;saint-armel-35.fr;Emprunt de livres, périodiques et CD audio. Adhésion : 4€/an/famille.;;Mercredi, 15h à 17h. Jeudi, 15h30 à 17h. Samedi, 10h30 à 12h.;;35230;02 99 62 93 88;;;16;Saint-Armel;;;14;;;Rue de la Mairie;;-1.5935751205;48.0142979833;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.0142979833, -1.5935751205
2321;Médiathèque de Vern-sur-Seiche;;;mediatheque@ville-vern-sur-seiche.fr;mediatheque-vern-sur-seiche.opac3d.fr;Située dans l'espace culturel Le Volume, la médiathèque est composée de différents espaces : jeunesse, adultes, musique–cinéma, multimédia. Animations pour tous les âges : contes pour enfants, initiation à l'informatique...~~~Emprunt de livres, revues et magazines, CD, DVD et cassettes vidéo, livres audio.~~~Inscription : 12 ,50€/adulte/an, 3,50€ pour les étudiants de moins de 25 ans (gratuit pour les moins de 18 ans et bénéficiaires des minima sociaux). Gratuit carte sortir.~~~;;Mardi, 15h à 18h. Mercredi, 10h à 12h30 et 13h30 à 18h. Vendredi, 15h à 18h30. Samedi, 10h à 12h30 et 13h30 à 16h.~~~;BP 77103;35770;02 99 62 86 96;;02 99 62 12 17;2;Vern-sur-Seiche;;;;;;Avenue de la Chalotais;;-1.6020190761;48.0439297319;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.0439297319, -1.6020190761
909;Maison de la consommation et de l'environnement (MCE);MCE;;info@mce-info.org;www.mce-info.org;Regroupe 23 associations d'environnement et de défense des consommateurs qui conseillent et aident le public dans le règlement des litiges de consommation (logement, crédit, banque, etc) ou de l'environnement. Oriente vers les permanences des associations-membres. ~~~Centre de documentation sur la consommation (réglementation, tests comparatifs, toutes revues consuméristes...) et sur l'environnement et la nutrition. Edite des documents d'informations pratiques sur les questions de la vie quotidienne (colocation, santé-environnement...).~~~Les associations-membres :~~~. Association conseil, défense des consommateurs et du logement (ACDCL)~~~. Association force ouvrière consommateur (AFOC)~~~. Association Gulliver (Groupement des utilisateurs de logiciels et oeuvres libres d'Ille-et-Vilaine et des environs de Rennes)~~~. Association Léo Lagrange pour la défense des consommateurs (ALLDC)~~~. Confédération générale du logement et de la consommation (CGLC 35)~~~. Confédération nationale du logement, de la consommation et de l'environnement (CNL 35)~~~. Confédération syndicale des familles (CSF 35)~~~. Consommation, logement et cadre de vie (CLCV)~~~.Familles rurales ~~~. Information défense du consommateur salarié CGT (Indecosa CGT)~~~. Union départementale des associations familiales d'Ille-et-Vilaine (UDAF 35)~~~. Bretagne vivante/Société pour l'étude et la protection de la nature en Bretagne (SEPNB)~~~. Eau et rivières de Bretagne (ERB)~~~. Empreinte~~~. Espace Piéton~~~. Fédération Ille-et-Vilaine nature environnement (Ivine)~~~. Greenpeace~~~. Groupe d'étude des invertébrés armoricains (Grétia)~~~. Ligue pour la protection des oiseaux (LPO 35)~~~. Rayons d'action~~~. Société d'horticulture d'Ille-et-Vilaine~~~. Sortir du nucléaire pays de Rennes~~~. Vert le jardin.~~~~~~;;Lundi au jeudi, 9h à 12h30 et 14h à 18h. Vendredi, 9h à 17h.~~~Centre de documentation : Lundi 14h à 18h. Du mardi au jeudi 9h à 12h30 et 14h à 18h. Vendredi 9h à 17h.~~~;;35000;02 99 30 35 50;;;1;Rennes;1;Centre;48;;;Boulevard Magenta;;-1.673896275;48.10466509;Centre de documentation sur la consommation (réglementation, tests comparatifs, toutes revues consuméristes...) et sur l'environnement et la nutrition. Edite des documents d'informations pratiques sur les questions de la vie quotidienne (colocation...).;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques spécialisées et autres;;;;Non renseigné;;;;48.10466509, -1.673896275
746;Société archéologique et historique d'Ille-et-Vilaine;SAHIV;;danielannie.pichot@numericable.fr;www.sahiv.fr;Conférences et débats sur l'histoire de Rennes, de l'Ille-et-Vilaine et de la Bretagne. Sorties-découvertes en Ille-et-Vilaine et dans les départements limitrophes. Publie chaque année, en juin, un bulletin sur l'histoire du département et de la Bretagne, distribué aux adhérents et disponible dans le commerce.;;2e mardi de chaque mois, d'octobre à juin, 14h30 à 16h45, au Musée de Bretagne.;;35000;02 99 50 87 77;;;1;Rennes;10;Villejean - Beauregard;1;;;;RUE JACQUES LEONARD;-1.693432072;48.1285963;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les archives;;;;Non renseigné;;;;48.1285963, -1.693432072
1036;Cercle Paul Bert Centre;CPB;;centre@cerclepaulbert.asso.fr;www.cerclepaulbert.asso.fr;Equipement de quartier : activités sportives et culturelles variées : judo, gymnastique artistique, théâtre...~~~;Accompagnement scolaire individualisé en collectif du CP à la 3e.~~~Centre de loisirs associatifs pour les 3-12 ans ouvert le mercredi, 8h15 à 18h30.~~~Contact : 02 99 27 53 01.~~~;Lundi, mardi et jeudi, 14h à 18h. Mercredi, 9h à 12h et  14h à 18h30. Vendredi, 9h à 12h.~~~Centre de loisirs associatifs ouvert le mercredi, 8h15 à 18h30.;BP 60401;35704;02 99 27 02 46;;02 99 27 74 09;1;Rennes;2;Thabor - Saint-Hélier -  Alphonse Guérin;30;bis;;RUE DE PARIS;RUE DE PARIS;-1.667547278;48.11199639;Équipement de quartier : activités sportives et culturelles variées : judo, gymnastique artistique, théâtre...;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.11199639, -1.667547278
1037;Cercle Paul Bert - siège social;CPB;;cpb@cerclepaulbert.asso.fr;www.cerclepaulbert.asso.fr;Association affiliée à la Ligue Française de l’Enseignement.~~~Ses équipements, proposent des disciplines très diverses.~~~Partenaire de la carte Sortir.;110 activités distinctes dans 11 quartiers rennais.~~~~~~;Lundi au vendredi, 9h à 12h et 13h30 à 17h30.Fermé 3 semaines en août).;BP 60401;35704;02 99 27 74 00;;02 99 27 74 09;1;Rennes;2;Thabor - Saint-Hélier -  Alphonse Guérin;30;bis;;;RUE DE PARIS;-1.667545952;48.11197984;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.11197984, -1.667545952
3023;Maison de quartier Armorique;;;contact@labellangerais.org;;Espace à vocation à accueillir les initiatives des habitants et des activités deloisirs.;;;;35000;02 99 27 21 00;;;1;Rennes;4;Saint-Martin;2;;;Rue Jack Kerouac;;-1.6767757733;48.1300388659;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;;;;;48.1300388659, -1.6767757733
932;Pôle associatif Marbaudais;;;v.binet@apras.asso.fr;www.apras.org;Espace occupé par des associations et collectifs d’habitants qui partagent des locaux et des moyens de fonctionnement pour développer leurs activités et des actions collectives dans le quartier. Egalement occupé par la bibliothèque municipale de Maurepas, le studio d’enregistrement L’Arène Musicale, le cercle Paul Bert Gayeulles et le centre socio culturel des Longs Prés. Met aussi à disposition des habitants et partenaires du quartier une salle familiale et des espaces ouverts qui contribuent à l’animation du quartier.~~~L'Association pour la promotion de l’action et de l’animation sociale (Apras) a été chargée par la Ville de Rennes de la gestion et de l'accompagnement de la démarche collective du pôle associatif.;Informations sur : leblogdupam.blogspot.fr;Ouvert tous les jours de la semaine, en fonction des activités ou des évènements proposés.;;35700;02 99 31 52 44;;02 99 30 81 17;1;Rennes;5;Maurepas - Bellangerais;32;;;;RUE DE LA MARBAUDAIS;-1.662383123;48.12667473;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.12667473, -1.662383123
980;Maison de quartier La Bellangerais;;;contact@labellangerais.org;www.labellangerais.org;Affilié à la fédération Léo Lagrange, l'équipement de quartier, conventionné avec la Ville de Rennes, propose des activités et événements pour les enfants, jeunes, adultes, familles, associations, groupes autoconstitués. Participation à des événements locaux : quartiers d'été, transmusicales, Comptoir du doc, les P'tits Bouquineurs, festival Marmaille...~~~;Centre de loisirs associatifs pour les 4-12 ans, mercredi, 13h30 à 18h30, et du lundi au vendredi sur les vacances scolaires.~~~Accueil de loisirs jeunesse pour les 10-17 ans, mardi, jeudi vendredi 17h-19h, mercredi 14h-18h et programme d'activités sur les vacances scolaires du lundi au vendredi.~~~Eté 2016 : Accueil de loisirs (10-18ans), lundi au vendredi, 14h à 18h .Activités thématiques sur inscription.Fermée du 1er au 19 août~~~inclus.~~~;Période scolaire : lundi, 14h à 18h. Mardi, 10h à 12h et 14h à 19h. Mercredi, 10h à 12h30 et 13h30 à 19h. Jeudi, 14h à 19h. Vendredi, 10h à 12h et 14h à 18h.~~~Pendant les vacances scolaires : lundi et jeudi, 14h à 18h. Mardi, mercredi et vendredi, 10h à 12h et 14h à 18h. Ouvert été 2016 sauf du 1er au 19 août.~~~;;35700;02 99 27 21 10;;;1;Rennes;5;Maurepas - Bellangerais;5;;;RUE DU MORBIHAN;RUE DU MORBIHAN;-1.668202553;48.13557106;Affillié à la fédération Léo Lagrange, l'équipement de quartier, conventionné avec la ville de Rennes, propose des activités et événements pour les enfants, jeunes, adultes, familles, associations, groupes autoconstitués. Participation à des événements locaux : quartier d'été, transmusicales...;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.13557106, -1.668202553
581;Centre social Maurepas;CS;;cs.maurepas@assoarcs.com;www.centres-sociaux-rennais.fr;Equipement de proximité à la disposition des habitants : accueil, information sociale, aide à la fonction parentale et à la vie quotidienne. Il favorise le lien social et la solidarité entre les habitants à travers des animations spécifiques, et le soutien aux initiatives des habitants et associations visant à une vie de quartier plus conviviale.~~~Atelier couture, espace convivial, sorties culturelles, accompagnement dans les administratives et projets. Permanences juridiques (sous conditions de ressources) organisées par l'Ordre des avocats, 2e et 4e mardi du mois, 14h à 17h. Permanences de l'UFC Que choisir le vendredi matin, la Plume (aide à l'écriture de courrier, de CV) le mardi matin, écrivain public le mercredi après-midi, technicien et service social de la CAF, animatrice relais assistantes maternelles, défenseur des droits le mercredi après-midi. Atelier couture, espace convivial, sorties culturelles, accompagnement dans les administrations et projets.Partenaire de la carte Sortir.;2 haltes-garderies (Longs Prés et Gros Chêne) pour les enfants de 3 mois à 3 ans. Espace Parents et enfants, autour du jouet, du jeu, d’activités d’éveils. Ludothèque, pour tout public. Accueil de loisirs pour les enfants de 3 à 12 ans : activités et jeux de découverte, expérimentation. Tous à table, c’est mardi : activités cuisine pour les parents d’enfants entre 0 et 6 ans. Sorties familiales.~~~Dispose également d'un espace ressources emploi(ERE).Il reçoit tous les habitants inscrits ou non au Pôle emploi en recherche d'un emploi ou d'une formation.Il propose  un premier niveau d'information et de documentation, en orientant les personnes vers les interlocuteurs ressources.;Lundi au vendredi, 9h à 12h30 et 13h45 à 17h30 (sauf vendredi : 17h). Fermé jeudi matin. Ouvert pendant les vacances scolaires et l'été (voir programme au centre social). Accueil des enfants mercredi et samedi, 13h30 à 17h30 et pendant les vacances scolaires : lundi au vendredi, 13h30 à 17h30. Centre de loisirs associatifs pour les 3-12 ans, mercredi, 13h30 à 17h30. ~~~~~~;;35700;02 99 27 48 27;;02 99 27 48 25;1;Rennes;5;Maurepas - Bellangerais;11;;C;;PLACE DU GROS CHENE;-1.663943465;48.12634394;Favorise le lien social et la solidarité entre les habitants à travers des animations spécifiques, et le soutien aux initiatives des habitants et associations visant à une vie de quartier plus conviviale. Partenaire de la carte Sortir.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.12634394, -1.663943465
646;Cercle Paul Bert Gayeulles;CPB;;gayeulles@cerclepaulbert.asso.fr;www.cerclepaulbert.asso.fr;Association affiliée à la Ligue Française de l’Enseignement.~~~Ses équipements, proposent des disciplines très diverses. Accueil de loisirs pour adolescents.~~~;Accompagnement à la scolarité collectif de la 6e à la 3e.~~~Le CPB Gayeulles  propose de  l'aide aux devoirs  et des loisirs pour adolescents au pôle associatif de la Marbaudais.;Lundi, mardi, jeudi et vendredi : 10h à 12h30 et 14h à 18h30~~~Mercredi, 9h30 à 12h30 et 14h à 18h. ~~~Accueil de loisirs jeunes : mercredi et samedi après-midi et vendredi soir.~~~Aide aux devoirs : mardi, jeudi, 17h à 19h.~~~Ouvert pendant les vacances scolaires.~~~~~~;;35700;02 99 63 19 13;;02 99 36 54 06;1;Rennes;5;Maurepas - Bellangerais;12;;;RUE DES LONGS PRES;RUE DES LONGS PRES;-1.654075436;48.13198222;Association affiliée à la Ligue Française de l’Enseignement. Ses équipements, situés dans 11 quartiers rennais proposent des disciplines très diverses. Accueil de loisirs pour ados.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : accessibilité moyenne;48.13198222, -1.654075436
2420;Association sportive culturelle et loisirs Jeanne d'Arc;ASCL JA;;accueil@jarennes-association.com;www.jeannedarcasso.com;50 activités tous publics de 2 à 95 ans (sports culture loisirs, séjour ski)~~~Accueil de loisirs pour les enfants de 5 à 12 ans, pendant les vacances scolaires (sauf Noël) et au mois de aout, de 8h à 18h (garde le midi). Stage de basket, tennis et volley.~~~Centre de loisirs associatifs pour les 3-11 ans, mercredi,  7h30 à 18h30, dans les locaux de l'école Jeanne d'Arc, rue du Commandant Anjot.~~~;;Lundi au vendredi, 14h à 18h. Ouvert été 2016;;35700;02 99 36 70 38;;;1;Rennes;6;Jeanne d'Arc - Longs Champs - Beaulieu;5;;;BOULEVARD ALEXIS CARREL;BOULEVARD ALEXIS CARREL;-1.656569891;48.11629151;Agréée par le ministère de la jeunesse et des sports et de la vie associative et la caisse d'allocations familiales.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.11629151, -1.656569891
685;Maison de quartier de Sainte-Thérèse;;;contact@mqst.org;www.mqst.org;Propose des ateliers de loisirs en danse, musique, sports et bien-être, théâtre, langues, arts plastiques, arts manuels, pôle multimédia (informatique et vidéo), organisation de manifestations et de sorties.;;Lundi, mardi et jeudi, 9h à 12h et 14h à 18h30. Mercredi, 9h à 12h et de 13h30 à 18h30. Vendredi, 10h à 12h et 14h à 18h30.~~~Activités : lundi au vendredi, 9h à 22h30. Samedi, 9h à 17h.~~~Stages Jeunesse 1ère semaine de juillet pour les 8-15 ans.;;35000;02 99 22 24 44;;02 99 22 24 42;1;Rennes;8;Sud-Gare;14;;;;RUE JEAN BOUCHER;-1.670438102;48.09823397;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.09823397, -1.670438102
2837;Pôle associatif Nimègue;;;v.binet@apras.asso.fr;www.apras.org;Espace occupé par des associations et collectifs d’habitants qui partagent des locaux et des moyens de fonctionnement pour développer leurs activités et des actions collectives dans le quartier. L'Association pour la promotion de l’action et de l’animation sociale (Apras) accompagne l'animation de ces pôles et les associations hébergées pour l'élaboration d'un projet commun, visant au développement d'actions et de dynamiques collectives sur le quartier.;Les associations / collectifs hébergées : Rennes Dadès, la Maison des Squares, le Comité de quartier, Athlétic Club Rennes, Solidarité Bretagne Cambodge, Travesias, Angola Congo Bretagne.;Ouvert tous les jours de la semaine, en fonction des activités ou des évènements proposés.;;35000;02 99 31 52 44;;02 99 30 81 17;1;Rennes;11;Le Blosne;20;;;Square de Nimègue;;-1.65976791;48.08616256;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.08616256, -1.65976791
84;Maison des jeunes et de la culture (MJC) Bréquigny;MJC;;accueil@mjcbrequigny.com;www.mjcbrequigny.com;Propose un large éventail d’ateliers et de pratiques culturelles et artistiques, musique, théâtre, danse, arts plastiques, anglais, feldenkraïs, sophrologie (de 3 mois à l'âge adulte). Anime un pôle multimédia, une ludothèque et propose de l'accompagnement de projets culturels, artistiques et citoyens. Location de salles : café culturel, salle de spectacle, salle associative et de réunion, studio de danse, studio de répétition et d'enregistrement. Accompagnement scolaire : éveil en maternelle et aide à la scolarité du CP au CM2. Centre de loisirs associatif pour les 4 à 12 ans et séjours de vacances. Lieu de concerts et de résidence jazz et musique du monde. Organise en novembre le festival Jazz à l’Ouest.  Tarifs en fonction du quotient familial. Partenaire de la carte Sortir.;;Accueil MJC : lundi, 14h à 20h30. Mardi, 10h à 12h30 et 16h30 à 20h30. Mercredi, 9h à 12h30 et 13h30 à 20h30. Jeudi,  10h à 12h30 et 16h à 20h30. Vendredi, 10h à 12h30 et 14h à 20h15. Samedi,  9h30 à 12h30. ~~~Café culturel : lundi, mardi, jeudi, vendredi, 12h à 14h et samedi, 14h à 18h. ~~~Ludothèque : horaires hors vacances scolaires : mardi, jeudi, vendredi, 16h15 à 18h. Mercredi, 13h30 à 18h. Samedi, 14h à 16h30. Horaires vacances scolaires : mardi, mercredi, jeudi, vendredi,  10h à 12h30 et 13h30 à 18h.~~~Pôle Multimédia : horaires hors vacances scolaires : Mercredi : 16h30 à 19h. Vendredi : 15h à 18h. Horaires vacances scolaires : lundi, mardi, mercredi, jeudi, vendredi, 14h30 à 17h30.~~~Centre de Loisirs : horaires hors vacances scolaires :  mercredi, 8h à 18h30. Horaires vacances scolaires : lundi, mardi, mercredi, jeudi, vendredi : 8h à 18h30.~~~~~~;;35200;02 99 86 95 95;;02 99 86 95 90;1;Rennes;12;Bréquigny;15;;;AVENUE GEORGES GRAFF;AVENUE GEORGES GRAFF;-1.691821726;48.08335074;Propose un large éventail d’ateliers et de pratiques culturelles et artistiques, musique, théâtre, danse, arts plastiques, anglais, feldenkraïs, sophrologie (de 3 mois à l'âge adulte). Anime un pôle multimédia, une ludothèque et propose de l'accompagnement de projets culturels, artistiques et citoyens.Location de salles : café culturel, salle de spectacle, salle associative et de réunion, studio de danse, studio de répétition et d'enregistrement. Partenaire de la carte Sortir.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.08335074, -1.691821726
315;Pôle multimédia La Touche;;;contact@mdqlatouche.com;www.mdqlatouche.com;Activités proposées : initiation internet, bureautique, bricolage numérique, jeux en réseau.;;Accès libre gratuit : mardi, 15h à 16h30. Mercredi 10h à 12h. Vendredi, 16h à 19h. Jeux et projets jeunesse : vendredi, 20h à 23h. Samedi, 14h à 18h de novembre à mars. ~~~Stages d'initiation pour adultes : 2h/sem pendant 4 semaines, sur inscription - 30€. Séances thématiques de perfectionnement : 2h, sur inscription - 10€. Programme des séances sur le site. Fermé au public pendant les vacances scolaires.;;35000;02 99 54 45 12;;;1;Rennes;2;Thabor - Saint-Hélier -  Alphonse Guérin;6;;;RUE CARDINAL PAUL GOUYON;RUE CARDINAL PAUL GOUYON;-1.689613648;48.11747132;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les pôles multimédia;La Ville de Rennes et les équipements de quartier proposent de découvrir le multimédia et ses usages. Des animateurs accueillent, orientent et accompagnent tous les publics. En 2014, 11 imprimantes 3D et des kits de prototypage électronique complètent les installations.;;;Non renseigné;;;;48.11747132, -1.689613648
559;Pôle multimédia Espace des deux rives;;;rennespa@gmail.com;www.espacedesdeuxrives.net;Activités proposées : initiation bureautique, internet, accès libre. Mise à disposition du Pôle pour les associations et les habitants du quartier 2. Accompagnement de projets individuels ou collectifs.;;Lundi, 18h à 20h. Mardi et jeudi, 14h à 18h. Mercredi, 8h à 12h et 14h à 18h. Vendredi, 9h à 12h et 14h à 16h.;;35000;02 99 84 16 20;;;1;Rennes;2;Thabor - Saint-Hélier -  Alphonse Guérin;4;;;;ALLEE GEORGES PALANTE;-1.66024666;48.10809059;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les pôles multimédia;La Ville de Rennes et les équipements de quartier proposent de découvrir le multimédia et ses usages. Des animateurs accueillent, orientent et accompagnent tous les publics. En 2014, 11 imprimantes 3D et des kits de prototypage électronique complètent les installations.;;;Non renseigné;;;;48.10809059, -1.66024666
